bodies,reactants,products,id,family,type,depth,status,verdict
2,F+ + C,F + C+,cand_Fp_C_char_F_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 6.16 eV
2,F2+ + C,F2 + C+,cand_F2p_C_char_F2_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 4.43 eV
2,F2+ + C,F + F + C+,cand_F2p_C_diss_F_F_Cp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.78 eV
2,C+ + CF2,C + CF2+,cand_Cp_CF2_char_C_CF2p,ion_neutral,charge_transfer,2,candidate,endothermic by 0.10 eV
2,C+ + CF2*,C + CF2+,cand_Cp_CF2*_char_C_CF2p,ion_neutral,charge_transfer,2,candidate,endothermic by 0.10 eV
2,C+ + CF2_v,C + CF2+,cand_Cp_CF2_v_char_C_CF2p,ion_neutral,charge_transfer,2,candidate,endothermic by 0.10 eV
2,C+ + CF3,C + CF3+,cand_Cp_CF3_char_C_CF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.21 eV
2,C+ + CF3*,C + CF3+,cand_Cp_CF3*_char_C_CF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.21 eV
2,C+ + CF3_v,C + CF3+,cand_Cp_CF3_v_char_C_CF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.21 eV
2,C+ + F2,C+ + F + F,cand_Cp_F2_reac_Cp_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,C+ + F2*,C+ + F + F,cand_Cp_F2*_reac_Cp_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,C+ + F2_v,C+ + F + F,cand_Cp_F2_v_reac_Cp_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,CF3+ + CF,CF2+ + CF2,cand_CF3p_CF_diss_CF2p_CF2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.77 eV
2,CF4+ + CF,CF3 + CF2+,cand_CF4p_CF_diss_CF3_CF2p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.05 eV
2,CF4+ + CF,CF3+ + CF2,cand_CF4p_CF_diss_CF3p_CF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.36 eV
2,CF4+ + CF,CF3+ + F + CF,cand_CF4p_CF_diss_CF3p_F_CF,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.01 eV
2,F+ + CF,F + C+ + F,cand_Fp_CF_diss_F_Cp_F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.56 eV
2,F2+ + CF,F2 + C+ + F,cand_F2p_CF_diss_F2_Cp_F,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.18 eV
2,CF3+ + CF*,CF2+ + CF2,cand_CF3p_CF*_diss_CF2p_CF2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.77 eV
2,CF4+ + CF*,CF3 + CF2+,cand_CF4p_CF*_diss_CF3_CF2p,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 3.05 eV
2,CF4+ + CF*,CF3+ + CF2,cand_CF4p_CF*_diss_CF3p_CF2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 5.36 eV
2,CF4+ + CF*,CF3+ + F + CF,cand_CF4p_CF*_diss_CF3p_F_CF,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.01 eV
2,F+ + CF*,F + C+ + F,cand_Fp_CF*_diss_F_Cp_F,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.56 eV
2,F2+ + CF*,F2 + C+ + F,cand_F2p_CF*_diss_F2_Cp_F,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.18 eV
2,CF2+ + CF2,CF3+ + CF,cand_CF2p_CF2_diss_CF3p_CF,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.75 eV
2,CF4+ + CF2,CF4 + CF2+,cand_CF4p_CF2_char_CF4_CF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.34 eV
2,CF4+ + CF2,CF3+ + CF3,cand_CF4p_CF2_diss_CF3p_CF3,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.80 eV
2,CF4+ + CF2,CF3+ + F + CF2,cand_CF4p_CF2_diss_CF3p_F_CF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.01 eV
2,F+ + CF2,F + CF2+,cand_Fp_CF2_char_F_CF2p,ion_neutral,charge_transfer,1,candidate,exothermic by 6.06 eV
2,F2+ + CF2,F2 + CF2+,cand_F2p_CF2_char_F2_CF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 4.33 eV
2,F2+ + CF2,F + F + CF2+,cand_F2p_CF2_diss_F_F_CF2p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.68 eV
2,CF2+ + CF2*,CF3+ + CF,cand_CF2p_CF2*_diss_CF3p_CF,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.75 eV
2,CF4+ + CF2*,CF4 + CF2+,cand_CF4p_CF2*_char_CF4_CF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.34 eV
2,CF4+ + CF2*,CF3+ + CF3,cand_CF4p_CF2*_diss_CF3p_CF3,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.80 eV
2,CF4+ + CF2*,CF3+ + F + CF2,cand_CF4p_CF2*_diss_CF3p_F_CF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.01 eV
2,F+ + CF2*,F + CF2+,cand_Fp_CF2*_char_F_CF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 6.06 eV
2,F2+ + CF2*,F2 + CF2+,cand_F2p_CF2*_char_F2_CF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 4.33 eV
2,F2+ + CF2*,F + F + CF2+,cand_F2p_CF2*_diss_F_F_CF2p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.68 eV
2,CF2+ + CF2_v,CF3+ + CF,cand_CF2p_CF2_v_diss_CF3p_CF,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.75 eV
2,CF2+ + CF3,CF2 + CF3+,cand_CF2p_CF3_char_CF2_CF3p,ion_neutral,charge_transfer,1,candidate,exothermic by 2.31 eV
2,CF2+ + CF3*,CF2 + CF3+,cand_CF2p_CF3*_char_CF2_CF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.31 eV
2,CF2+ + CF3_v,CF2 + CF3+,cand_CF2p_CF3_v_char_CF2_CF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.31 eV
2,CF2+ + CF4,CF3+ + CF3,cand_CF2p_CF4_diss_CF3p_CF3,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.46 eV
2,CF2+ + CF4*,CF3+ + CF3,cand_CF2p_CF4*_diss_CF3p_CF3,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.46 eV
2,CF2+ + CF4_v,CF3+ + CF3,cand_CF2p_CF4_v_diss_CF3p_CF3,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.46 eV
2,CF2+ + C_1D,CF2 + C+,cand_CF2p_C_1D_char_CF2_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 1.37 eV
2,CF2+ + C_1S,CF2 + C+,cand_CF2p_C_1S_char_CF2_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 2.79 eV
2,CF2+ + F2,CF2+ + F + F,cand_CF2p_F2_reac_CF2p_F_F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV
2,CF2+ + F2*,CF2+ + F + F,cand_CF2p_F2*_reac_CF2p_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,CF2+ + F2_v,CF2+ + F + F,cand_CF2p_F2_v_reac_CF2p_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
