id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_SF6p_SF4*_diss_SF6_SF2p_F2,SF6+ + SF4* -> SF6 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.31545000000000023,,,,,,,unknown,,candidate,"delta H = +0.32 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4*_diss_SF5p_SF5,SF6+ + SF4* -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_char_SF6_SF4p,SF6+ + SF4_v -> SF6 + SF4+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.32 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_diss_SF5p_F_SF4,SF6+ + SF4_v -> SF5+ + F + SF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_diss_SF5_F_SF4p,SF6+ + SF4_v -> SF5 + F + SF4+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.7368239999999986,,,,,,,unknown,,candidate,"delta H = +0.74 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_diss_SF4p_F2_SF4,SF6+ + SF4_v -> SF4+ + F2 + SF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_diss_SF6_SF2p_F2,SF6+ + SF4_v -> SF6 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.31545000000000023,,,,,,,unknown,,candidate,"delta H = +0.32 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4_v_diss_SF5p_SF5,SF6+ + SF4_v -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5*_char_SF6_SF5p,SF6+ + SF5* -> SF6 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.72 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5*_diss_SF5p_F_SF5,SF6+ + SF5* -> SF5+ + F + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5*_diss_SF4p_F2_SF5,SF6+ + SF5* -> SF4+ + F2 + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5*_diss_SF4_F2_SF5p,SF6+ + SF5* -> SF4 + F2 + SF5+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.98 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5*_diss_SF6_SF4p_F,SF6+ + SF5* -> SF6 + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5_v_char_SF6_SF5p,SF6+ + SF5_v -> SF6 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.72 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5_v_diss_SF5p_F_SF5,SF6+ + SF5_v -> SF5+ + F + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5_v_diss_SF4p_F2_SF5,SF6+ + SF5_v -> SF4+ + F2 + SF5,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5_v_diss_SF4_F2_SF5p,SF6+ + SF5_v -> SF4 + F2 + SF5+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.98 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF5_v_diss_SF6_SF4p_F,SF6+ + SF5_v -> SF6 + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF_v_char_SF6_SFp,SF6+ + SF_v -> SF6 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.02 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF_v_diss_SF5p_F_SF,SF6+ + SF_v -> SF5+ + F + SF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF_v_diss_SF5_F_SFp,SF6+ + SF_v -> SF5 + F + SF+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.96 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF_v_diss_SF4p_F2_SF,SF6+ + SF_v -> SF4+ + F2 + SF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF_v_diss_SF4_F2_SFp,SF6+ + SF_v -> SF4 + F2 + SF+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.28 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_diss_SF5p_F_SO,SF6+ + SO -> SF5+ + F + SO,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_diss_SF4p_F2_SO,SF6+ + SO -> SF4+ + F2 + SO,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_diss_SF6_O_Sp,SF6+ + SO -> SF6 + O + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.4307680000000004,,,,,,,unknown,,candidate,"delta H = +0.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF_diss_SF5p_F_SOF,SF6+ + SOF -> SF5+ + F + SOF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF_diss_SF4p_F2_SOF,SF6+ + SOF -> SF4+ + F2 + SOF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2_diss_SF5p_F_SOF2,SF6+ + SOF2 -> SF5+ + F + SOF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2_diss_SF4p_F2_SOF2,SF6+ + SOF2 -> SF4+ + F2 + SOF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3_diss_SF5p_F_SOF3,SF6+ + SOF3 -> SF5+ + F + SOF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3_diss_SF4p_F2_SOF3,SF6+ + SOF3 -> SF4+ + F2 + SOF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4_diss_SF5p_F_SOF4,SF6+ + SOF4 -> SF5+ + F + SOF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4_diss_SF4p_F2_SOF4,SF6+ + SOF4 -> SF4+ + F2 + SOF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1D_char_SF6_Sp,SF6+ + S_1D -> SF6 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -6.11 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1D_diss_SF5p_F_S,SF6+ + S_1D -> SF5+ + F + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -2.81 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1D_diss_SF5_F_Sp,SF6+ + S_1D -> SF5 + F + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -2.05 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1D_diss_SF4p_F2_S,SF6+ + S_1D -> SF4+ + F2 + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.27413899999999725,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = +0.27 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1D_diss_SF4_F2_Sp,SF6+ + S_1D -> SF4 + F2 + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -1.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1S_char_SF6_Sp,SF6+ + S_1S -> SF6 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -7.71 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1S_diss_SF5p_F_S,SF6+ + S_1S -> SF5+ + F + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -4.41 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1S_diss_SF5_F_Sp,SF6+ + S_1S -> SF5 + F + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -3.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1S_diss_SF4p_F2_S,SF6+ + S_1S -> SF4+ + F2 + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -1.33 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_1S_diss_SF4_F2_Sp,SF6+ + S_1S -> SF4 + F2 + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -2.97 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Ar_4s_S_penning,Ar_4s + S -> Ar + S+ + e,neutral_neutral,penning_ionization,2,rate_coefficient,,,,,,,,unknown,1.1449713910753563,candidate,"the metastable carries 11.60 eV, more than the 10.36 eV needed"
SO2F2_O_R137,SO2F2 + O -> SOF2 + O2,neutral_neutral,reactive_scattering,3,rate_coefficient,,,9.999999999999999e-19,m3/s,dataset,,724.2970516039918,fast,-0.5217083671722772,literature_supported,"A. Pateau et al., Journal of Vacuum Science & Technology A 32, 021303 (2014)."
SO2F2_O1D_R137,SO2F2 + O_1D -> SOF2 + O2,neutral_neutral,reactive_scattering,3,rate_coefficient,,,9.999999999999999e-19,m3/s,dataset,,724.2970516039918,fast,-2.4887083465329267,literature_supported,"A. Pateau et al., Journal of Vacuum Science & Technology A 32, 021303 (2014)."
cand_e_FO*_to_e_FO*,e + FO* -> e + FO*,electron,elastic,3,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO*_to_e_e_OFp,e + FO* -> e + e + OF+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO*_to_e_F_O,e + FO* -> e + F + O,electron,dissociation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO*_to_e_e_Fp_O,e + FO* -> e + e + F+ + O,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO_v_to_e_FO_v,e + FO_v -> e + FO_v,electron,elastic,3,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO_v_to_e_e_OFp,e + FO_v -> e + e + OF+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO_v_to_e_F_O,e + FO_v -> e + F + O,electron,dissociation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_FO_v_to_e_e_Fp_O,e + FO_v -> e + e + F+ + O,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO*_to_e_SO*,e + SO* -> e + SO*,electron,elastic,3,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO*_to_e_e_SOp,e + SO* -> e + e + SO+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO*_to_e_O_S,e + SO* -> e + O + S,electron,dissociation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO*_to_e_e_Op_S,e + SO* -> e + e + O+ + S,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_SO2,e + SO2 -> e + SO2,electron,elastic,3,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_e_SO2p,e + SO2 -> e + e + SO2+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_SO2_v,e + SO2 -> e + SO2_v,electron,excitation,3,cross_section,,-0.11290000000000022,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_v_to_e_SO2,e + SO2_v -> e + SO2,electron,deexcitation,3,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_SO2*,e + SO2 -> e + SO2*,electron,excitation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_SO2,e + SO2* -> e + SO2,electron,deexcitation,3,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_SO_O,e + SO2 -> e + SO + O,electron,dissociation,3,cross_section,,-5.724487,,,,,,unknown,5.150187573095953,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_e_SOp_O,e + SO2 -> e + e + SO+ + O,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_S_O2,e + SO2 -> e + S + O2,electron,dissociation,3,cross_section,,-5.949091,,,,,,unknown,3.1200583814126106,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2_to_e_e_Sp_O2,e + SO2 -> e + e + S+ + O2,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,15.865029650771415,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_SO2F2,e + SO2F2 -> e + SO2F2,electron,elastic,3,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_e_SO2F2p,e + SO2F2 -> e + e + SO2F2+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_SO2F2_v,e + SO2F2 -> e + SO2F2_v,electron,excitation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_SO2F2,e + SO2F2_v -> e + SO2F2,electron,deexcitation,3,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_SO2F2*,e + SO2F2 -> e + SO2F2*,electron,excitation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_SO2F2,e + SO2F2* -> e + SO2F2,electron,deexcitation,3,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_SOF2_O,e + SO2F2 -> e + SOF2 + O,electron,dissociation,3,cross_section,,-4.807663,,,,,,unknown,4.156108600542587,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_e_SOF2p_O,e + SO2F2 -> e + e + SOF2+ + O,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_SF2_O2,e + SO2F2 -> e + SF2 + O2,electron,dissociation,3,cross_section,,-4.7873589999999995,,,,,,unknown,4.043414643384302,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_to_e_e_SF2p_O2,e + SO2F2 -> e + e + SF2+ + O2,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,14.373747584128735,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF*_to_e_SOF*,e + SOF* -> e + SOF*,electron,elastic,3,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF*_to_e_e_SOFp,e + SOF* -> e + e + SOF+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF*_to_e_FO_S,e + SOF* -> e + FO + S,electron,dissociation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF*_to_e_e_OFp_S,e + SOF* -> e + e + OF+ + S,electron,dissociative_ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2*_to_e_SOF2*,e + SOF2* -> e + SOF2*,electron,elastic,3,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2*_to_e_e_SOF2p,e + SOF2* -> e + e + SOF2+,electron,ionization,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2*_to_e_SOF_F,e + SOF2* -> e + SOF + F,electron,dissociation,3,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
