reactants,products,id,family,type,depth,status,verdict,decided
SF6_v + SO*,SF6 + SO*,cand_SF6_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SO2,SF6 + SO2,cand_SF6_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SO2*,SF6 + SO2*,cand_SF6_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF6_v + SO2F2,SF6 + SO2F2,cand_SF6_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SO2F2*,SF6 + SO2F2*,cand_SF6_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF6_v + SO2F2_v,SF6 + SO2F2_v,cand_SF6_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF6_v,SO2F2 + SF6_v,cand_SO2F2_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF6_v + SO2_v,SF6 + SO2_v,cand_SF6_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF6_v,SO2 + SF6_v,cand_SO2_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF6_v + SOF,SF6 + SOF,cand_SF6_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SOF*,SF6 + SOF*,cand_SF6_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF2,SF6 + SOF2,cand_SF6_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SOF2*,SF6 + SOF2*,cand_SF6_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF2_v,SF6 + SOF2_v,cand_SF6_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF6_v,SOF2 + SF6_v,cand_SOF2_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF3,SF6 + SOF3,cand_SF6_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SOF3*,SF6 + SOF3*,cand_SF6_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF3_v,SF6 + SOF3_v,cand_SF6_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF6_v,SOF3 + SF6_v,cand_SOF3_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF4,SF6 + SOF4,cand_SF6_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SOF4*,SF6 + SOF4*,cand_SF6_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF4_v,SF6 + SOF4_v,cand_SF6_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF6_v,SOF4 + SF6_v,cand_SOF4_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SOF_v,SF6 + SOF_v,cand_SF6_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF6_v,SOF + SF6_v,cand_SOF_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SO_v,SF6 + SO_v,cand_SF6_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF6_v,SO + SF6_v,cand_SO_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + S_1D,SF6 + S_1D,cand_SF6_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + S_1S,SF6 + S_1S,cand_SF6_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SO,SF + SO,cand_SF_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SO*,SF + SO*,cand_SF_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SO2,SF + SO2,cand_SF_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SO2*,SF + SO2*,cand_SF_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF_v + SO2F2,SF + SO2F2,cand_SF_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SO2F2*,SF + SO2F2*,cand_SF_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF_v + SO2F2_v,SF + SO2F2_v,cand_SF_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF_v,SO2F2 + SF_v,cand_SO2F2_v_SF_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF_v + SO2_v,SF + SO2_v,cand_SF_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF_v,SO2 + SF_v,cand_SO2_v_SF_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF_v + SOF,SF + SOF,cand_SF_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SOF*,SF + SOF*,cand_SF_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF2,SF + SOF2,cand_SF_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SOF2*,SF + SOF2*,cand_SF_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF2_v,SF + SOF2_v,cand_SF_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF_v,SOF2 + SF_v,cand_SOF2_v_SF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF3,SF + SOF3,cand_SF_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SOF3*,SF + SOF3*,cand_SF_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF3_v,SF + SOF3_v,cand_SF_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF_v,SOF3 + SF_v,cand_SOF3_v_SF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF4,SF + SOF4,cand_SF_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SOF4*,SF + SOF4*,cand_SF_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF4_v,SF + SOF4_v,cand_SF_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF_v,SOF4 + SF_v,cand_SOF4_v_SF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SOF_v,SF + SOF_v,cand_SF_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF_v,SOF + SF_v,cand_SOF_v_SF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + SO_v,SF + SO_v,cand_SF_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF_v,SO + SF_v,cand_SO_v_SF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF_v + S_1D,SF + S_1D,cand_SF_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + S_1S,SF + S_1S,cand_SF_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SO,SO2F2 + SO,cand_SO2F2_v_SO_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO,SO2 + SO,cand_SO2_v_SO_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO,SOF2 + SO,cand_SOF2_v_SO_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SO,SOF3 + SO,cand_SOF3_v_SO_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SO,SOF4 + SO,cand_SOF4_v_SO_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SO,SOF + SO,cand_SOF_v_SO_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SO,SO + SO,cand_SO_v_SO_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO2F2_v + SO*,SO2F2 + SO*,cand_SO2F2_v_SO*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO*,SO2 + SO*,cand_SO2_v_SO*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO*,SOF2 + SO*,cand_SOF2_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SO*,SOF3 + SO*,cand_SOF3_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SO*,SOF4 + SO*,cand_SOF4_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SO*,SOF + SO*,cand_SOF_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SO*,SO + SO*,cand_SO_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO2F2_v + SO2,SO2F2 + SO2,cand_SO2F2_v_SO2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO2,SO2 + SO2,cand_SO2_v_SO2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2,SOF2 + SO2,cand_SOF2_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SO2,SOF3 + SO2,cand_SOF3_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SO2,SOF4 + SO2,cand_SOF4_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SO2,SOF + SO2,cand_SOF_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SO2,SO + SO2,cand_SO_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO2F2_v + SO2*,SO2F2 + SO2*,cand_SO2F2_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO2*,SO2 + SO2*,cand_SO2_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2*,SOF2 + SO2*,cand_SOF2_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF3_v + SO2*,SOF3 + SO2*,cand_SOF3_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF4_v + SO2*,SOF4 + SO2*,cand_SOF4_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF_v + SO2*,SOF + SO2*,cand_SOF_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO_v + SO2*,SO + SO2*,cand_SO_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SO2F2,SO2F2 + SO2F2,cand_SO2F2_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO2F2,SO2 + SO2F2,cand_SO2_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2F2,SOF2 + SO2F2,cand_SOF2_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SO2F2,SOF3 + SO2F2,cand_SOF3_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SO2F2,SOF4 + SO2F2,cand_SOF4_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SO2F2,SOF + SO2F2,cand_SOF_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SO2F2,SO + SO2F2,cand_SO_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO2F2_v + SO2F2*,SO2F2 + SO2F2*,cand_SO2F2_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO2F2*,SO2 + SO2F2*,cand_SO2_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2F2*,SOF2 + SO2F2*,cand_SOF2_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF3_v + SO2F2*,SOF3 + SO2F2*,cand_SOF3_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF4_v + SO2F2*,SOF4 + SO2F2*,cand_SOF4_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF_v + SO2F2*,SOF + SO2F2*,cand_SOF_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO_v + SO2F2*,SO + SO2F2*,cand_SO_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SO2_v,SO2F2 + SO2_v,cand_SO2F2_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO2F2_v,SO2 + SO2F2_v,cand_SO2_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF,SO2F2 + SOF,cand_SO2F2_v_SOF_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF*,SO2F2 + SOF*,cand_SO2F2_v_SOF*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF2,SO2F2 + SOF2,cand_SO2F2_v_SOF2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF2*,SO2F2 + SOF2*,cand_SO2F2_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF2_v,SO2F2 + SOF2_v,cand_SO2F2_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2F2_v,SOF2 + SO2F2_v,cand_SOF2_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF3,SO2F2 + SOF3,cand_SO2F2_v_SOF3_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF3*,SO2F2 + SOF3*,cand_SO2F2_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF3_v,SO2F2 + SOF3_v,cand_SO2F2_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF3_v + SO2F2_v,SOF3 + SO2F2_v,cand_SOF3_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF4,SO2F2 + SOF4,cand_SO2F2_v_SOF4_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF4*,SO2F2 + SOF4*,cand_SO2F2_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF4_v,SO2F2 + SOF4_v,cand_SO2F2_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF4_v + SO2F2_v,SOF4 + SO2F2_v,cand_SOF4_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SOF_v,SO2F2 + SOF_v,cand_SO2F2_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF_v + SO2F2_v,SOF + SO2F2_v,cand_SOF_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SO_v,SO2F2 + SO_v,cand_SO2F2_v_SO_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO_v + SO2F2_v,SO + SO2F2_v,cand_SO_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + S_1D,SO2F2 + S_1D,cand_SO2F2_v_S_1D_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + S_1S,SO2F2 + S_1S,cand_SO2F2_v_S_1S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF,SO2 + SOF,cand_SO2_v_SOF_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF*,SO2 + SOF*,cand_SO2_v_SOF*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF2,SO2 + SOF2,cand_SO2_v_SOF2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF2*,SO2 + SOF2*,cand_SO2_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF2_v,SO2 + SOF2_v,cand_SO2_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SO2_v,SOF2 + SO2_v,cand_SOF2_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF3,SO2 + SOF3,cand_SO2_v_SOF3_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF3*,SO2 + SOF3*,cand_SO2_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF3_v,SO2 + SOF3_v,cand_SO2_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF3_v + SO2_v,SOF3 + SO2_v,cand_SOF3_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF4,SO2 + SOF4,cand_SO2_v_SOF4_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF4*,SO2 + SOF4*,cand_SO2_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF4_v,SO2 + SOF4_v,cand_SO2_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF4_v + SO2_v,SOF4 + SO2_v,cand_SOF4_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SOF_v,SO2 + SOF_v,cand_SO2_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF_v + SO2_v,SOF + SO2_v,cand_SOF_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SO_v,SO2 + SO_v,cand_SO2_v_SO_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO_v + SO2_v,SO + SO2_v,cand_SO_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + S_1D,SO2 + S_1D,cand_SO2_v_S_1D_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + S_1S,SO2 + S_1S,cand_SO2_v_S_1S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SOF,SOF2 + SOF,cand_SOF2_v_SOF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF,SOF3 + SOF,cand_SOF3_v_SOF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF,SOF4 + SOF,cand_SOF4_v_SOF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF,SOF + SOF,cand_SOF_v_SOF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF,SO + SOF,cand_SO_v_SOF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF*,SOF2 + SOF*,cand_SOF2_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF*,SOF3 + SOF*,cand_SOF3_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF*,SOF4 + SOF*,cand_SOF4_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF*,SOF + SOF*,cand_SOF_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF*,SO + SOF*,cand_SO_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF2,SOF2 + SOF2,cand_SOF2_v_SOF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF2,SOF3 + SOF2,cand_SOF3_v_SOF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF2,SOF4 + SOF2,cand_SOF4_v_SOF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF2,SOF + SOF2,cand_SOF_v_SOF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF2,SO + SOF2,cand_SO_v_SOF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF2*,SOF2 + SOF2*,cand_SOF2_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF2*,SOF3 + SOF2*,cand_SOF3_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF2*,SOF4 + SOF2*,cand_SOF4_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF2*,SOF + SOF2*,cand_SOF_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF2*,SO + SOF2*,cand_SO_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF3,SOF2 + SOF3,cand_SOF2_v_SOF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF3*,SOF2 + SOF3*,cand_SOF2_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF3_v,SOF2 + SOF3_v,cand_SOF2_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF2_v,SOF3 + SOF2_v,cand_SOF3_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF4,SOF2 + SOF4,cand_SOF2_v_SOF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF4*,SOF2 + SOF4*,cand_SOF2_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF4_v,SOF2 + SOF4_v,cand_SOF2_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF2_v,SOF4 + SOF2_v,cand_SOF4_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SOF_v,SOF2 + SOF_v,cand_SOF2_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF2_v,SOF + SOF2_v,cand_SOF_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SO_v,SOF2 + SO_v,cand_SOF2_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF2_v,SO + SOF2_v,cand_SO_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + S_1D,SOF2 + S_1D,cand_SOF2_v_S_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + S_1S,SOF2 + S_1S,cand_SOF2_v_S_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF3,SOF3 + SOF3,cand_SOF3_v_SOF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF3,SOF4 + SOF3,cand_SOF4_v_SOF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF3,SOF + SOF3,cand_SOF_v_SOF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF3,SO + SOF3,cand_SO_v_SOF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
