reactants,products,id,family,type,depth,status,verdict,decided
SF6+ + SO2F2*,SF6 + SF2+ + O2,cand_SF6p_SO2F2*_diss_SF6_SF2p_O2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 0.27 eV,yes
SF6+ + SO2F2_v,SF4+ + F2 + SO2F2,cand_SF6p_SO2F2_v_diss_SF4p_F2_SO2F2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2F2_v,SF5+ + F + SO2F2,cand_SF6p_SO2F2_v_diss_SF5p_F_SO2F2,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2F2_v,SF6 + SF2 + O2+,cand_SF6p_SO2F2_v_diss_SF6_SF2_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.54 eV,yes
SF6+ + SO2F2_v,SF6 + SF2+ + O2,cand_SF6p_SO2F2_v_diss_SF6_SF2p_O2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 0.27 eV,yes
SF6+ + SO2_v,SF4+ + F2 + SO2,cand_SF6p_SO2_v_diss_SF4p_F2_SO2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2_v,SF5+ + F + SO2,cand_SF6p_SO2_v_diss_SF5p_F_SO2,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2_v,SF6 + S+ + O2,cand_SF6p_SO2_v_diss_SF6_Sp_O2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 0.99 eV,yes
SF6+ + SOF,SF4+ + F2 + SOF,cand_SF6p_SOF_diss_SF4p_F2_SOF,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF,SF5+ + F + SOF,cand_SF6p_SOF_diss_SF5p_F_SOF,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF*,SF4+ + F2 + SOF,cand_SF6p_SOF*_diss_SF4p_F2_SOF,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF*,SF5+ + F + SOF,cand_SF6p_SOF*_diss_SF5p_F_SOF,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF2,SF4+ + F2 + SOF2,cand_SF6p_SOF2_diss_SF4p_F2_SOF2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF2,SF5+ + F + SOF2,cand_SF6p_SOF2_diss_SF5p_F_SOF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF2*,SF4+ + F2 + SOF2,cand_SF6p_SOF2*_diss_SF4p_F2_SOF2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF2*,SF5+ + F + SOF2,cand_SF6p_SOF2*_diss_SF5p_F_SOF2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF2_v,SF4+ + F2 + SOF2,cand_SF6p_SOF2_v_diss_SF4p_F2_SOF2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF2_v,SF5+ + F + SOF2,cand_SF6p_SOF2_v_diss_SF5p_F_SOF2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF3,SF4+ + F2 + SOF3,cand_SF6p_SOF3_diss_SF4p_F2_SOF3,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF3,SF5+ + F + SOF3,cand_SF6p_SOF3_diss_SF5p_F_SOF3,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF3*,SF4+ + F2 + SOF3,cand_SF6p_SOF3*_diss_SF4p_F2_SOF3,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF3*,SF5+ + F + SOF3,cand_SF6p_SOF3*_diss_SF5p_F_SOF3,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF3_v,SF4+ + F2 + SOF3,cand_SF6p_SOF3_v_diss_SF4p_F2_SOF3,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF3_v,SF5+ + F + SOF3,cand_SF6p_SOF3_v_diss_SF5p_F_SOF3,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF4,SF4+ + F2 + SOF4,cand_SF6p_SOF4_diss_SF4p_F2_SOF4,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF4,SF5+ + F + SOF4,cand_SF6p_SOF4_diss_SF5p_F_SOF4,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF4*,SF4+ + F2 + SOF4,cand_SF6p_SOF4*_diss_SF4p_F2_SOF4,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF4*,SF5+ + F + SOF4,cand_SF6p_SOF4*_diss_SF5p_F_SOF4,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF4_v,SF4+ + F2 + SOF4,cand_SF6p_SOF4_v_diss_SF4p_F2_SOF4,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF4_v,SF5+ + F + SOF4,cand_SF6p_SOF4_v_diss_SF5p_F_SOF4,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SOF_v,SF4+ + F2 + SOF,cand_SF6p_SOF_v_diss_SF4p_F2_SOF,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SOF_v,SF5+ + F + SOF,cand_SF6p_SOF_v_diss_SF5p_F_SOF,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SO_v,SF4+ + F2 + SO,cand_SF6p_SO_v_diss_SF4p_F2_SO,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SO_v,SF5+ + F + SO,cand_SF6p_SO_v_diss_SF5p_F_SO,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SO_v,SF6 + O + S+,cand_SF6p_SO_v_diss_SF6_O_Sp,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.43 eV,yes
SF6+ + S_1D,SF6 + S+,cand_SF6p_S_1D_char_SF6_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 6.11 eV,yes
SF6+ + S_1D,SF4 + F2 + S+,cand_SF6p_S_1D_diss_SF4_F2_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.37 eV,yes
SF6+ + S_1D,SF4+ + F2 + S,cand_SF6p_S_1D_diss_SF4p_F2_S,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.27 eV,yes
SF6+ + S_1D,SF5 + F + S+,cand_SF6p_S_1D_diss_SF5_F_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.05 eV,yes
SF6+ + S_1D,SF5+ + F + S,cand_SF6p_S_1D_diss_SF5p_F_S,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.81 eV,yes
SF6+ + S_1S,SF6 + S+,cand_SF6p_S_1S_char_SF6_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 7.71 eV,yes
SF6+ + S_1S,SF4 + F2 + S+,cand_SF6p_S_1S_diss_SF4_F2_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.97 eV,yes
SF6+ + S_1S,SF4+ + F2 + S,cand_SF6p_S_1S_diss_SF4p_F2_S,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.33 eV,yes
SF6+ + S_1S,SF5 + F + S+,cand_SF6p_S_1S_diss_SF5_F_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.65 eV,yes
SF6+ + S_1S,SF5+ + F + S,cand_SF6p_S_1S_diss_SF5p_F_S,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.41 eV,yes
