equation,reaction_type,family,process,origin,depth,consistency_verdict,state_verdict,thermochemistry_verdict,reaction_evidence_verdict,kinetics_verdict,delta_h_eV,delta_g_eV,threshold_eV,kinetic_data,selected,exclusion_reason,id
O2- + SF2 -> SF2 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_be192ae9a63c
O2- + SF3 -> SF3 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_d350651e39cd
O2F- + Ar -> Ar + O2F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_08f3ab31fea4
O2F- + F -> F + O2F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9123ae288be4
O2F- + O -> O2F + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0e80b52291a7
O2F- + O2 -> O2F + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f5f058c4839a
O2F- + O2F -> 2 O2F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5518a7e61272
O2F- + SF2 -> O2F + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_97d882dde25f
O2F- + SF3 -> O2F + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_82574d4ffcb5
O2F- + SF4 -> O2F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_acfd6d922700
O2F- + SF5 -> O2F + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a1d14e901a39
O2F- + SF6 -> O2F + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_2320a5329f02
OF- + Ar -> Ar + OF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_24c36e5dd978
OF- + F -> F + OF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4175c62867d9
OF- + O -> O + OF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_244b6214ca4e
OF- + O2 -> OF + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c2a7f44b1630
OF- + O2F -> O2F + OF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_90a8215cb995
OF- + OF -> 2 OF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_682a35891276
OF- + SF2 -> OF + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_11373338e3a0
OF- + SF3 -> OF + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_957e2ca72196
OF- + SF4 -> OF + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5828d90cb7fd
OF- + SF5 -> OF + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b1f19b5901c6
OF- + SF6 -> OF + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d72ad0e4fe03
SF2- + Ar -> Ar + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_fbd230ab1e28
SF2- + F -> F + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_d4b40785c8ea
SF2- + O -> O + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_dad89576bd40
SF2- + O2 -> SF2 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5ccc14ebcd88
SF2- + O2F -> O2F + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4bc0c82ac378
SF2- + SF2 -> 2 SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_0e2b00003363
SF2- + SF3 -> SF2 + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_283fcd174b5c
SF2- + SF4 -> SF2 + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_67ca1ceabefe
SF2- + SF5 -> SF2 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_adbdf0f1a076
SF2- + SF6 -> SF2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_d839ac68297d
SF3- + Ar -> Ar + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_2f5a82a2e99b
SF3- + F -> F + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_5bb3b028e405
SF3- + O -> O + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_a0152613a836
SF3- + O2 -> SF3 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e377361e32d2
SF3- + O2F -> O2F + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0d1a4dc2182d
SF3- + SF2 -> SF2 + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_32a204e80b92
SF3- + SF3 -> 2 SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_fbf3d181ea33
SF3- + SF4 -> SF3 + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_1170c475ffcd
SF3- + SF5 -> SF3 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_9d670c111622
SF3- + SF6 -> SF3 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_eb0fb8b2cb8d
SF4- + O2F -> O2F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f8dbea578968
SF4- + SF2 -> SF2 + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_bd368bbfe3a6
SF4- + SF3 -> SF3 + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_1fd03aa357e1
SF5- + O2F -> O2F + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3e61e9e5c476
SF5- + SF2 -> SF2 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_cc53458a1bca
SF5- + SF3 -> SF3 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_7b5a842d8c48
SF6- + O2F -> O2F + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_cb52b08d5f22
SF6- + SF2 -> SF2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_d5585f95080d
SF6- + SF3 -> SF3 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_9c2fb476b672
SOF3- + Ar -> Ar + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5a5f60689e05
SOF3- + F -> F + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4bcfc8730472
SOF3- + O -> O + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e58fd49503ee
SOF3- + O2 -> SOF3 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4d9d5224aba4
SOF3- + O2F -> O2F + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e5f0d895be88
SOF3- + SF2 -> SF2 + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e97e92036335
SOF3- + SF3 -> SF3 + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_2a33adb54d5c
SOF3- + SF4 -> SF4 + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_1460fdb0f0d7
SOF3- + SF5 -> SF5 + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_61d2c957633d
SOF3- + SF6 -> SOF3 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a552af0e496f
SOF4- + Ar -> Ar + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b2aa5ff8b8e1
SOF4- + F -> F + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_89441bba3bff
SOF4- + O -> O + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f4524c7616e5
SOF4- + O2 -> O2 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_73184219a993
SOF4- + O2F -> O2F + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b6c0bfb2ae3f
SOF4- + SF2 -> SF2 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0f2301e07c11
SOF4- + SF3 -> SF3 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_1801211f250b
SOF4- + SF4 -> SF4 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_8970704b4822
SOF4- + SF5 -> SF5 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_2b46789f29e0
SOF4- + SF6 -> SF6 + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3cb6e5c30d62
SOF5- + Ar -> Ar + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ade7bdc6c8bc
SOF5- + F -> F + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ad4aef382c46
SOF5- + O -> O + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_50a5950bd981
SOF5- + O2 -> SOF5 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9bfdcb13a754
SOF5- + O2F -> O2F + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_03358f2341c8
SOF5- + SF2 -> SF2 + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_650f1037b29c
SOF5- + SF3 -> SF3 + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_cbe308e1b21b
SOF5- + SF4 -> SF4 + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_12879656ac57
SOF5- + SF5 -> SF5 + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b572db1da7b5
SOF5- + SF6 -> SOF5 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9278e1ae7f87
SOF5- + SOF5 -> 2 SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b99a9883095b
Ar+ + O2F -> F+ + Ar + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e4ac939ecf42
Ar+ + O2F -> OF+ + Ar + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7480f7455733
Ar+ + SF2 -> S+ + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,pass,pass,unknown,unknown,,0.13739496266174941,,,true,,rxn_41f9d1e07659
Ar+ + SF2 -> SF+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,pass,pass,unknown,unknown,,-2.1276518768711474,,,true,,rxn_7bfc36a35bfe
Ar+ + SF3 -> SF+ + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,pass,pass,unknown,unknown,,-0.8697870303406352,,,true,,rxn_fabc95a61847
Ar+ + SF3 -> SF2+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,pass,pass,unknown,unknown,,-3.0283969969656117,,,true,,rxn_2db35001e749
Ar- + O2F -> F- + Ar + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_3d2d61c48a27
Ar- + O2F -> OF- + Ar + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_ce8256652cba
Ar- + SF2 -> S- + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_a02c5893a74b
Ar- + SF2 -> SF- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_cfaabe6074d5
Ar- + SF3 -> SF- + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_b07e94ceaf05
Ar- + SF3 -> SF2- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_2025e3d6f6ac
ArF+ + Ar -> Ar+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b4ce74714fd5
ArF+ + F -> F+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3b2758dd534f
ArF+ + O -> O+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7610052d6c72
ArF+ + O2 -> O2+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_fd95be04ff9b
ArF+ + O2F -> O2F+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_000c8ee1f95f
ArF+ + SF2 -> SF2+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_94df69273741
ArF+ + SF3 -> SF3+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_aadd5b55ba1b
ArF+ + SF4 -> SF4+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0beb9cd1e790
ArF+ + SF5 -> SF5+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f215afae218c
ArF+ + SF6 -> SF6+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_aade042bd6f6
ArF- + Ar -> Ar- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_c716665905ce
ArF- + F -> F- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a8efe521d7e1
ArF- + O -> O- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_837a2984ebd5
ArF- + O2 -> O2- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_00ea76173597
ArF- + O2F -> O2F- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_44ac16179534
ArF- + SF2 -> SF2- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4475eac1690f
ArF- + SF3 -> SF3- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_402f5d3871e4
ArF- + SF4 -> SF4- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_276a80197ade
ArF- + SF5 -> SF5- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,3,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b15e802a2a79
